post_id,caption_text,topic,hashtags_count,post_length,likes,shares,comments,is_viral
5664,coding memes are funny,,12,239,5682,1667,7217,0
5665,coding memes are funny,motivation,10,134,30846,6155,2531,0
5666,this post will change your life,education,2,233,15194,9500,5500,1
5667,breaking news happening now,motivation,11,108,17979,8087,7494,0
5668,this post will change your life,news,3,148,21277,3472,6562,1
5669,learning ai is the future,news,7,283,27848,6232,976,0
5670,this post will change your life,meme,9,103,40024,7548,2777,1
5671,coding memes are funny,education,14,10,4641,1972,5020,0
5672,,education,4,193,31335,4806,3621,0
5673,hard work always pays off,motivation,10,296,43815,546,6432,0
5674,learning ai is the future,motivation,4,154,15726,7137,1354,0
5675,coding memes are funny,news,7,126,5642,8730,225,0
5676,learning ai is the future,meme,9,81,3278,3234,6533,0
5677,this post will change your life,tech,9,177,5618,2575,1169,0
5678,this post will change your life,motivation,11,214,1308,3742,6302,0
5679,stay consistent and grow,education,13,176,2781,3388,1870,1
5680,learning ai is the future,,11,109,23050,2424,733,0
5681,stay consistent and grow,motivation,10,220,384,4477,746,0
5682,learning ai is the future,meme,12,133,5584,753,5964,1
5683,this post will change your life,education,9,233,37834,2849,5252,0
5684,learning ai is the future,,3,288,43420,1152,1747,0
5685,stay consistent and grow,,12,8,47294,6216,4391,0
5686,this post will change your life,meme,7,207,26605,1515,1535,1
5687,stay consistent and grow,education,9,91,7883,7596,6574,1
5688,learning ai is the future,motivation,4,244,9707,4735,830,1
5689,,meme,5,115,14938,3385,849,1
5690,hard work always pays off,news,0,46,32035,9708,6698,0
5691,learning ai is the future,education,8,260,35528,8363,1537,1
5692,learning ai is the future,meme,3,200,29278,2922,4427,1
5693,,meme,0,247,32472,3431,1427,0
5694,coding memes are funny,tech,6,44,28731,1740,368,0
5695,hard work always pays off,tech,9,258,27681,3576,4857,1
5696,this post will change your life,,3,78,19133,4773,2802,0
5697,this post will change your life,motivation,4,134,12303,8463,4375,0
5698,breaking news happening now,news,10,219,31638,666,1096,0
5699,hard work always pays off,news,6,294,21792,7908,365,0
5700,hard work always pays off,meme,6,124,15485,879,1698,0
5701,learning ai is the future,meme,8,272,41983,7759,694,0
5702,coding memes are funny,,8,247,10639,5765,5043,0
5703,,meme,6,241,21582,295,3550,0
5704,this post will change your life,education,11,276,9940,8300,6188,0
5705,,motivation,9,140,49691,5430,3374,0
5706,,motivation,8,174,46221,8985,6492,1
5707,this post will change your life,tech,4,10,21268,6169,5498,1
5708,,,1,143,25815,5365,6194,0
5709,coding memes are funny,meme,8,162,12664,4963,1908,0
5710,stay consistent and grow,meme,5,91,40546,3247,3960,0
5711,coding memes are funny,education,5,22,37861,1537,6428,1
5712,stay consistent and grow,meme,8,13,6982,1280,5059,1
5713,stay consistent and grow,meme,14,77,46238,8325,1383,0
5714,hard work always pays off,motivation,12,118,8213,1526,5809,0
5715,stay consistent and grow,meme,14,138,36888,291,122,0
5716,coding memes are funny,,0,84,9773,526,1272,0
5717,coding memes are funny,education,14,134,1065,1216,7181,1
5718,learning ai is the future,education,1,269,35322,6994,3739,1
5719,hard work always pays off,news,10,265,33113,1877,7225,0
5720,stay consistent and grow,news,2,96,42933,342,5152,0
5721,breaking news happening now,tech,0,149,14236,2118,4455,1
5722,breaking news happening now,education,3,51,4910,2314,7239,1
5723,this post will change your life,,1,299,31301,2383,1586,0
5724,coding memes are funny,education,2,132,33234,3365,3456,0
5725,learning ai is the future,,11,266,43505,2615,7491,1
5726,coding memes are funny,,7,200,3383,6946,1564,0
5727,this post will change your life,motivation,10,258,49304,8195,7458,0
5728,coding memes are funny,news,3,170,28873,4061,2961,0
5729,breaking news happening now,,8,188,32611,4861,3173,0
5730,hard work always pays off,tech,5,250,29231,4090,7806,1
5731,coding memes are funny,motivation,14,186,12082,1203,6130,1
5732,stay consistent and grow,,11,105,36970,9445,6059,1
5733,breaking news happening now,motivation,0,164,40137,7521,3382,0
5734,breaking news happening now,news,5,163,35279,6715,2929,0
5735,this post will change your life,motivation,6,201,11150,5793,2211,1
5736,hard work always pays off,news,11,149,2416,9502,5479,0
5737,this post will change your life,education,14,8,47329,6741,2687,0
5738,learning ai is the future,education,3,111,5037,914,6802,0
5739,stay consistent and grow,news,7,220,6247,5548,6832,0
5740,hard work always pays off,,14,10,5941,546,6779,0
5741,learning ai is the future,meme,14,162,15310,8873,1812,1
5742,,meme,11,95,9792,6670,2294,1
5743,hard work always pays off,tech,14,269,14839,1079,180,0
5744,breaking news happening now,meme,9,280,39357,6885,6266,1
5745,,tech,2,17,44485,9863,5199,0
5746,learning ai is the future,news,6,96,21498,4835,2117,1
5747,hard work always pays off,,6,227,41106,2031,5465,0
5748,hard work always pays off,news,14,100,45573,326,512,0
5749,learning ai is the future,news,3,231,4547,1173,3153,0
5750,,tech,0,279,1673,3238,7163,1
5751,,motivation,11,256,37495,7259,1258,1
5752,hard work always pays off,tech,9,75,16554,8139,5888,0
5753,this post will change your life,,9,98,45622,5931,538,0
5754,,,5,62,8572,2467,3218,1
5755,this post will change your life,motivation,14,35,2678,253,5602,1
5756,learning ai is the future,education,9,108,3317,2950,3161,0
5757,breaking news happening now,education,11,102,49895,1556,6523,1
5758,coding memes are funny,motivation,11,56,42632,7339,307,1
5759,learning ai is the future,,11,59,5815,2893,7374,0
5760,stay consistent and grow,motivation,6,31,41680,1158,7877,1
5761,learning ai is the future,meme,2,120,37096,580,62,0
5762,learning ai is the future,motivation,11,177,39899,5988,862,0
5763,,motivation,4,46,9072,1170,225,1
5764,stay consistent and grow,news,7,248,15499,8792,5372,1
5765,stay consistent and grow,tech,6,266,49709,8075,240,0
5766,stay consistent and grow,motivation,1,31,47464,7731,7533,1
5767,learning ai is the future,news,3,164,15206,8874,5072,0
5768,this post will change your life,motivation,6,170,22287,1294,6521,0
5769,learning ai is the future,meme,13,185,44485,611,6466,0
5770,breaking news happening now,motivation,10,100,2606,1214,1770,1
5771,coding memes are funny,motivation,8,287,20923,3477,339,0
5772,coding memes are funny,news,6,240,49720,5103,3201,0
5773,breaking news happening now,motivation,7,98,10302,9788,6180,1
5774,learning ai is the future,news,9,167,21789,3261,2228,1
5775,,tech,11,122,24300,7941,3784,0
5776,coding memes are funny,news,11,238,47187,3596,1494,0
5777,this post will change your life,,8,159,20484,7863,1248,0
5778,coding memes are funny,tech,10,282,5774,2547,5102,0
5779,stay consistent and grow,,12,115,40825,7105,1574,1
5780,breaking news happening now,motivation,14,284,24350,8143,2047,0
5781,coding memes are funny,tech,0,249,27212,9581,1658,1
5782,breaking news happening now,education,2,155,20906,2464,2431,0
5783,learning ai is the future,,5,185,36874,5504,6814,0
5784,,education,7,295,18175,8029,7186,1
5785,coding memes are funny,news,10,11,18482,9418,5929,0
5786,breaking news happening now,meme,13,212,34187,2573,3762,0
5787,this post will change your life,motivation,14,132,47606,2980,2170,1
5788,this post will change your life,,6,27,18804,3620,7619,0
5789,hard work always pays off,education,11,11,9170,8692,7534,1
5790,coding memes are funny,meme,5,154,5522,6114,7713,1
5791,learning ai is the future,news,3,97,42880,1549,3448,0
5792,stay consistent and grow,tech,7,266,9869,4425,4021,1
5793,hard work always pays off,motivation,9,35,36176,3223,3385,1
5794,coding memes are funny,,3,109,47681,5476,7950,1
5795,this post will change your life,tech,5,132,5734,5153,3612,0
5796,,motivation,13,46,33189,1652,4074,1
5797,learning ai is the future,education,11,106,7124,6985,6328,0
5798,this post will change your life,meme,2,229,8371,1997,241,0
5799,coding memes are funny,news,11,17,9622,7099,133,1
5800,stay consistent and grow,motivation,11,105,14429,2763,3117,1
5801,learning ai is the future,education,6,84,2624,8535,872,0
5802,learning ai is the future,,11,51,11470,33,1094,0
5803,hard work always pays off,news,14,242,17827,2094,2074,1
5804,learning ai is the future,motivation,5,264,31961,9052,5848,1
5805,coding memes are funny,education,6,107,47605,1295,3712,1
5806,stay consistent and grow,news,14,58,17213,1457,1608,0
5807,stay consistent and grow,tech,4,233,10938,2411,5781,1
5808,breaking news happening now,meme,4,133,6593,945,6142,0
5809,breaking news happening now,meme,1,183,46260,8883,7317,0
5810,learning ai is the future,,5,118,36332,6530,948,0
5811,breaking news happening now,,0,67,34570,7625,6779,0
5812,stay consistent and grow,tech,6,290,12906,7847,1473,1
5813,coding memes are funny,meme,2,95,2671,3584,1221,1
5814,hard work always pays off,meme,1,166,18569,1286,1904,0
5815,this post will change your life,motivation,10,33,20483,4318,5468,0
5816,this post will change your life,education,6,72,11154,505,960,1
5817,coding memes are funny,tech,8,203,32473,823,310,1
5818,hard work always pays off,,0,293,465,527,5328,1
5819,coding memes are funny,education,5,106,40959,3349,6254,1
5820,learning ai is the future,meme,7,197,45419,8308,223,0
5821,hard work always pays off,education,1,123,47701,8941,1323,1
5822,stay consistent and grow,news,4,108,4669,6144,2084,1
5823,breaking news happening now,tech,14,54,11470,8193,805,1
5824,learning ai is the future,tech,12,189,43947,7898,6595,1
5825,breaking news happening now,tech,12,211,42495,5579,5636,0
5826,learning ai is the future,motivation,11,83,28448,4165,3825,0
5827,learning ai is the future,education,3,188,27049,7204,4089,0
5828,learning ai is the future,education,9,144,7562,7184,2326,0
5829,,,11,223,7891,5,4795,0
5830,learning ai is the future,motivation,2,117,7642,9600,6441,1
5831,,tech,9,60,29941,1235,4816,0
5832,hard work always pays off,motivation,7,246,42354,6929,4705,1
5833,hard work always pays off,motivation,1,236,43150,3720,6295,0
5834,learning ai is the future,meme,0,141,39554,8735,5545,1
5835,coding memes are funny,tech,0,115,26575,1168,4849,1
5836,learning ai is the future,,9,169,19571,4236,1776,0
5837,learning ai is the future,news,4,123,21940,3584,500,1
5838,coding memes are funny,,8,5,49903,3621,6959,1
5839,coding memes are funny,meme,3,69,23075,37,3041,1
5840,learning ai is the future,tech,14,159,35098,2595,3705,1
5841,this post will change your life,tech,6,284,28913,8802,3042,0
5842,this post will change your life,tech,1,181,45186,2841,3845,1
5843,coding memes are funny,education,2,38,10370,8495,741,1
5844,learning ai is the future,tech,9,107,36438,8359,5314,1
5845,stay consistent and grow,tech,10,128,13121,5831,3309,1
5846,breaking news happening now,news,8,54,2235,9398,4879,1
5847,breaking news happening now,tech,4,178,41381,2451,7580,0
5848,learning ai is the future,motivation,5,270,31203,1276,1225,0
5849,learning ai is the future,tech,2,220,44156,2523,3129,1
5850,learning ai is the future,tech,12,95,1665,3420,2524,1
5851,breaking news happening now,,5,267,2162,7668,6140,0
5852,breaking news happening now,tech,10,231,20942,8152,3806,0
5853,coding memes are funny,education,12,239,38721,1113,4482,1
5854,hard work always pays off,meme,10,187,4195,883,5990,0
5855,coding memes are funny,education,9,129,9691,5561,621,1
5856,coding memes are funny,news,7,191,8909,4160,5141,0
5857,,,13,299,26594,1435,1518,1
5858,this post will change your life,,9,37,903,5644,3904,1
5859,stay consistent and grow,news,0,37,10847,9960,3230,0
5860,coding memes are funny,motivation,9,42,49917,6716,4868,1
5861,coding memes are funny,motivation,7,228,1811,3540,3546,0
5862,coding memes are funny,news,7,25,47977,3466,2934,0
5863,,meme,6,73,26866,602,3877,0
5864,,,3,271,4174,935,6547,1
5865,coding memes are funny,meme,0,192,24766,8121,3008,0
5866,hard work always pays off,news,9,178,11929,4546,5098,1
5867,this post will change your life,tech,1,223,824,1583,4438,0
5868,breaking news happening now,education,11,60,46802,645,4476,0
5869,stay consistent and grow,education,12,56,4923,1354,1599,1
5870,learning ai is the future,tech,9,272,42515,6436,1475,0
5871,breaking news happening now,meme,2,139,36978,7974,797,1
5872,this post will change your life,education,4,103,36121,7404,4291,0
5873,coding memes are funny,education,2,48,39928,5542,4980,0
5874,breaking news happening now,motivation,14,138,2527,8057,5510,1
5875,coding memes are funny,meme,13,151,20246,645,1980,0
5876,stay consistent and grow,news,12,232,27583,657,5096,1
5877,hard work always pays off,news,7,236,22029,5056,1715,1
5878,hard work always pays off,tech,5,63,14421,9425,4220,1
5879,stay consistent and grow,education,2,96,733,1546,3230,1
5880,stay consistent and grow,news,1,120,24155,7401,272,0
5881,this post will change your life,tech,13,91,35365,2244,7373,0
5882,stay consistent and grow,motivation,2,64,32551,6167,786,1
5883,breaking news happening now,meme,1,167,17592,3137,4486,1
5884,hard work always pays off,education,11,149,36594,7919,6777,1
5885,stay consistent and grow,education,2,171,11138,802,7161,0
5886,this post will change your life,tech,8,136,41719,1249,4974,0
5887,,education,14,180,27874,8553,2582,1
5888,this post will change your life,meme,0,52,12227,9198,7745,1
5889,,news,2,66,38454,6065,3194,1
5890,,tech,6,131,37862,6916,3893,1
5891,this post will change your life,meme,1,27,21857,2410,6394,1
5892,breaking news happening now,education,12,192,19564,4710,7243,1
5893,stay consistent and grow,news,11,160,10954,8163,6639,0
5894,breaking news happening now,meme,2,109,14668,4626,2090,1
5895,this post will change your life,news,5,232,6721,4376,5002,0
5896,learning ai is the future,news,11,170,15011,1642,4380,0
5897,,tech,1,62,8116,8894,5538,1
5898,,education,0,25,40605,5668,5948,1
5899,stay consistent and grow,motivation,9,54,39349,7136,5275,1
5900,stay consistent and grow,motivation,1,247,26527,5506,441,0
5901,breaking news happening now,motivation,10,273,44750,5810,4831,1
5902,breaking news happening now,meme,11,60,19798,1081,646,0
5903,learning ai is the future,motivation,12,224,8110,9449,126,1
5904,breaking news happening now,,3,21,16525,2007,5904,1
5905,breaking news happening now,,4,92,41025,130,5441,0
5906,stay consistent and grow,education,0,41,7129,6476,4757,0
5907,hard work always pays off,motivation,3,146,14521,6398,3227,0
5908,learning ai is the future,news,4,117,38,2071,1848,1
5909,,,3,202,20906,2198,4609,1
5910,hard work always pays off,news,1,188,36382,5941,6747,1
5911,stay consistent and grow,news,0,176,8255,8894,7379,1
5912,learning ai is the future,motivation,3,218,9473,8314,5820,0
5913,learning ai is the future,education,13,235,33066,4263,7626,0
5914,learning ai is the future,education,1,118,12031,6469,7340,1
